Hour of day,Net sales,Total orders,Total guests
19,93.06,5,6
15,78.92,4,5
13,347.83,23,31
9,561.19,37,40
11,700.0,34,52
18,87.5,4,5
14,313.23,20,22
10,667.73,39,48
16,76.7,6,6
17,114.86,7,8
8,316.74,25,29
7,252.78,19,22
12,536.03,32,38
6,63.95,7,7
