Hour of day,Net sales,Total orders,Total guests
10,558.2,39,49
6,160.76,8,8
21,13.47,1,1
20,248.41,10,15
13,542.51,24,40
19,144.25,8,10
8,612.46,43,49
11,972.22,51,77
18,366.41,16,21
15,178.89,11,16
7,382.55,33,36
9,548.96,33,44
14,359.13,16,22
12,408.35,26,33
16,315.62,15,23
17,236.33,12,16
