Payment type,Payment sub type,Count,Amount,Tips,Grat,Tax amount,Refunds,Tip refunds,Legacy tips,Total,Tips/Grat %
Cash,,82,1263.73,0.0,0.0,96.23,0.0,0.0,0.00,1263.73,0.0
Credit/debit,,255,5288.60,492.65,18.59,402.58,0.0,0.0,492.65,5799.84,10.5
Credit/debit,AMEX,4,102.29,7.03,0.0,7.77,0.0,0.0,7.03,109.32,7.4
Credit/debit,DISCOVER,1,28.11,0.0,0.0,2.14,0.0,0.0,0.00,28.11,0.0
Credit/debit,MASTERCARD,91,1936.03,182.48,0.0,147.36,0.0,0.0,182.48,2118.51,10.2
Credit/debit,VISA,159,3222.17,303.14,18.59,245.31,0.0,0.0,303.14,3543.90,10.8
Gift Card,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Other,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Total,,337,6552.33,492.65,18.59,498.81,0.0,0.0,492.65,7063.57,8.4
