Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030531055395,800000030531055923,4,,CREDIT,AM,AM,2.00,22.52,,10/9/25 6:04 AM,10/9/25 6:04 AM
800000030531064360,800000030531040908,1,,CREDIT,Martina,Martina,0.00,21.46,,10/9/25 6:05 AM,10/9/25 6:01 AM
800000030531081011,800000030531059631,5,,CREDIT,Martina,Martina,0.00,20.49,,10/9/25 6:08 AM,10/9/25 6:04 AM
800000030531096908,800000030531076919,8,,CREDIT,Martina,Martina,0.00,18.81,,10/9/25 6:11 AM,10/9/25 6:07 AM
800000030531109446,800000030531100806,9,,CASH,Martina,Martina,0.00,6.65,Drive Thru Cash Drawer,10/9/25 6:13 AM,10/9/25 6:11 AM
800000030531118201,800000030531113204,10,,CASH,Martina,Martina,0.00,8.80,Drive Thru Cash Drawer,10/9/25 6:14 AM,10/9/25 6:14 AM
800000030531129831,800000030531118734,11,,CASH,Martina,Martina,0.00,6.11,Drive Thru Cash Drawer,10/9/25 6:16 AM,10/9/25 6:15 AM
800000030531137023,800000030531123317,12,,CASH,Martina,Martina,0.00,2.15,Drive Thru Cash Drawer,10/9/25 6:17 AM,10/9/25 6:15 AM
800000030531161339,800000030531151910,13,,CREDIT,Martina,Martina,3.00,8.65,,10/9/25 6:22 AM,10/9/25 6:20 AM
800000030531182466,800000030531156311,14,,CASH,Martina,Martina,0.00,14.55,Drive Thru Cash Drawer,10/9/25 6:24 AM,10/9/25 6:21 AM
800000030531185137,800000030531170074,17,,CREDIT,Martina,Martina,0.00,2.15,,10/9/25 6:25 AM,10/9/25 6:23 AM
800000030531210216,800000030531180550,18,,CREDIT,Martina,Martina,0.00,10.33,,10/9/25 6:28 AM,10/9/25 6:24 AM
800000030531216261,800000030531196716,19,,CREDIT,Martina,Martina,0.00,2.15,,10/9/25 6:29 AM,10/9/25 6:26 AM
800000030531220142,800000030531200974,15,,CREDIT,Martina,Martina,0.00,16.65,,10/9/25 6:30 AM,10/9/25 6:27 AM
800000030531231781,800000030531216738,20,,CREDIT,Martina,Martina,0.00,10.19,,10/9/25 6:32 AM,10/9/25 6:30 AM
800000030531240561,800000030531234537,21,,CASH,Martina,Martina,0.00,6.46,Drive Thru Cash Drawer,10/9/25 6:33 AM,10/9/25 6:32 AM
800000030531265650,800000030531254814,7,,CASH,Martina,Martina,0.00,2.15,Drive Thru Cash Drawer,10/9/25 6:36 AM,10/9/25 6:35 AM
