Hour of day,Net sales,Total orders,Total guests
13,960.47,33,61
7,11.94,1,1
12,1030.62,33,951
8,629.44,26,39
9,606.17,32,38
14,312.08,12,20
11,1322.41,48,81
10,1321.81,44,82
