Hour of day,Net sales,Total orders,Total guests
17,103.72,5,8
15,99.14,5,7
18,179.93,7,10
9,626.84,39,50
8,400.54,32,34
11,828.0,46,56
19,23.56,5,5
7,163.08,13,15
10,637.59,42,48
12,628.71,35,50
14,384.23,18,28
6,99.59,9,9
16,69.29,5,5
13,377.45,19,25
