Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000029796812617,800000029796812867,1,,CASH,AM,AM,0.00,4.31,Front Box Cash Drawer,9/20/25 6:06 AM,9/20/25 6:06 AM
800000029796877363,800000029796865930,5,,CASH,Cin,Cin,0.00,8.61,Drive Thru Cash Drawer,9/20/25 6:17 AM,9/20/25 6:14 AM
800000029796933109,800000029796901404,7,,CASH,Cin,Cin,0.00,14.04,Drive Thru Cash Drawer,9/20/25 6:29 AM,9/20/25 6:23 AM
800000029796952449,800000029796937553,8,,CREDIT,Cin,Cin,0.00,2.15,,9/20/25 6:33 AM,9/20/25 6:30 AM
800000029796965919,800000029796863055,4,10,CASH,AM,AM,0.00,9.88,Front Box Cash Drawer,9/20/25 6:35 AM,9/20/25 6:14 AM
800000029796988326,800000029796974359,9,,CREDIT,Cin,Cin,0.00,18.09,,9/20/25 6:39 AM,9/20/25 6:36 AM
800000029797106420,800000029797093205,10,,CREDIT,Cin,Cin,0.00,8.61,,9/20/25 6:58 AM,9/20/25 6:56 AM
800000029797141087,800000029796856149,3,,CASH,AM,AM,0.00,23.51,Front Box Cash Drawer,9/20/25 7:02 AM,9/20/25 6:12 AM
800000029797229099,800000029797201737,13,,CASH,Cin,Cin,0.00,7.89,Drive Thru Cash Drawer,9/20/25 7:10 AM,9/20/25 7:08 AM
800000029797240231,800000029797233765,14,,CASH,Cin,Cin,0.00,5.56,Drive Thru Cash Drawer,9/20/25 7:11 AM,9/20/25 7:10 AM
800000029797266322,800000029797238689,15,,CREDIT,Cin,Cin,0.00,6.78,,9/20/25 7:13 AM,9/20/25 7:11 AM
800000029797281897,800000029797276135,16,,CREDIT,Cin,Cin,0.00,13.57,,9/20/25 7:15 AM,9/20/25 7:14 AM
800000029797317992,800000029797292637,17,,CREDIT,Cin,Cin,2.00,17.54,,9/20/25 7:18 AM,9/20/25 7:15 AM
800000029797402963,800000029797098214,12,19,CREDIT,Maria ,AM,0.00,18.60,,9/20/25 7:25 AM,9/20/25 6:57 AM
800000029797557389,800000029797554270,18,,CASH,AM,AM,0.00,12.98,Front Box Cash Drawer,9/20/25 7:36 AM,9/20/25 7:36 AM
800000029797593252,800000029797590773,20,,CREDIT,Cin,Cin,0.00,0.81,,9/20/25 7:39 AM,9/20/25 7:38 AM
800000029797625364,800000029797604891,21,,CREDIT,Cin,Cin,2.00,46.86,,9/20/25 7:41 AM,9/20/25 7:40 AM
800000029797742587,800000029797663086,22,,CASH,Cin,Cin,0.00,10.27,Drive Thru Cash Drawer,9/20/25 7:49 AM,9/20/25 7:44 AM
800000029797746866,800000029797681943,23,,CASH,Cin,Cin,0.00,13.91,Drive Thru Cash Drawer,9/20/25 7:49 AM,9/20/25 7:45 AM
800000029797797330,800000029797773285,25,,CASH,Cin,Cin,0.00,2.44,Drive Thru Cash Drawer,9/20/25 7:52 AM,9/20/25 7:51 AM
800000029797952929,800000029797920946,27,,CREDIT,Cin,Cin,0.00,6.46,,9/20/25 8:01 AM,9/20/25 8:00 AM
800000029797988765,800000029797946911,29,,CREDIT,Cin,Cin,0.00,14.37,,9/20/25 8:03 AM,9/20/25 8:01 AM
