Payment type,Payment sub type,Count,Amount,Tips,Grat,Tax amount,Refunds,Tip refunds,Legacy tips,Total,Tips/Grat %
Cash,,112,2189.45,0.0,18.61,166.77,0.0,0.0,0.00,2208.06,0.9
Credit/debit,,380,9342.22,862.06,187.58,711.14,0.0,0.0,862.06,10391.86,12.1
Credit/debit,AMEX,10,327.38,30.65,16.52,24.93,0.0,0.0,30.65,374.55,15.6
Credit/debit,DISCOVER,6,155.23,19.47,0.0,11.81,0.0,0.0,19.47,174.70,13.6
Credit/debit,MASTERCARD,146,3376.97,356.25,100.36,257.02,0.0,0.0,356.25,3833.58,14.6
Credit/debit,VISA,218,5482.64,455.69,70.7,417.38,0.0,0.0,455.69,6009.03,10.4
Gift Card,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Other,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Total,,492,11531.67,862.06,206.19,877.91,0.0,0.0,862.06,12599.92,10.0
