Hour of day,Net sales,Total orders,Total guests
17,235.07,10,10
19,207.42,4,13
11,521.57,27,40
18,371.54,14,18
9,520.09,32,39
13,242.18,15,19
14,166.01,9,11
20,73.38,2,4
7,111.69,11,12
15,196.89,8,9
10,389.93,23,32
6,50.43,5,5
12,595.02,19,37
16,269.81,11,17
8,281.54,26,28
