Hour of day,Net sales,Total orders,Total guests
12,562.22,29,44
9,596.13,32,40
11,772.49,40,56
10,621.3,36,50
13,450.95,22,34
8,215.54,14,19
14,132.69,8,9
7,14.69,1,1
