Hour of day,Net sales,Total orders,Total guests
11,656.72,44,50
16,134.18,5,5
14,109.02,8,8
15,172.92,6,14
8,296.03,27,28
18,72.3,5,5
10,1056.35,53,74
12,488.06,25,35
7,145.7,14,14
19,76.38,5,5
9,606.34,40,49
6,185.42,8,10
17,175.65,7,8
13,393.18,22,27
