Hour of day,Net sales,Total orders,Total guests
10,1518.0,63,126
8,527.17,27,36
14,353.64,15,24
11,1570.99,56,120
12,1243.8,51,85
9,723.31,41,51
7,62.98,3,5
13,740.34,33,56
