Hour of day,Net sales,Total orders,Total guests
10,305.56,21,30
11,690.57,41,57
12,663.86,29,45
8,429.85,35,41
13,197.79,16,21
7,457.3,24,29
19,196.97,9,13
14,444.05,16,27
17,327.65,11,21
6,80.72,10,11
15,180.98,10,11
18,200.92,9,13
9,455.3,38,44
20,89.18,5,5
16,197.64,10,15
