Hour of day,Net sales,Total orders,Total guests
14,169.38,10,10
8,375.35,35,37
7,257.09,28,29
6,228.82,23,24
10,288.52,26,29
12,210.07,16,18
19,132.74,9,9
18,165.25,9,9
17,117.37,5,7
15,147.3,7,9
13,172.02,15,16
16,96.96,11,11
9,370.62,30,33
11,339.44,27,31
