Hour of day,Net sales,Total orders,Total guests
17,324.24,13,16
15,505.88,16,29
18,292.92,12,23
8,636.98,41,52
9,1271.75,66,101
11,1847.43,67,131
19,336.59,13,19
7,350.75,25,31
10,1565.25,64,114
12,1542.15,49,95
14,753.69,30,46
20,246.16,9,15
6,173.22,8,9
16,288.22,13,20
13,786.05,34,52
