Hour of day,Net sales,Total orders,Total guests
20,63.78,3,3
12,604.99,34,47
11,476.62,26,35
18,207.14,9,9
6,381.35,30,31
7,427.3,43,45
19,109.7,6,6
5,12.47,1,1
14,297.38,13,22
8,613.46,50,51
15,147.86,9,9
9,322.48,24,28
17,118.66,8,8
16,173.52,9,9
10,503.76,24,32
13,312.51,19,22
