Hour of day,Net sales,Total orders,Total guests
11,907.62,36,57
10,818.87,39,68
13,502.35,24,38
8,260.65,18,21
14,146.65,11,12
7,31.91,1,1
12,506.09,35,37
9,628.3,38,49
