Hour of day,Net sales,Total orders,Total guests
21,225.64,5,17
16,140.55,5,7
18,304.84,15,21
8,723.51,40,53
20,258.67,11,18
13,630.27,24,43
12,1363.01,46,84
7,269.3,18,18
14,454.62,20,31
15,466.19,14,22
11,1571.77,51,110
6,280.33,13,16
9,1145.13,58,87
10,1375.49,63,97
17,270.62,10,16
19,447.4,15,28
