Payment type,Payment sub type,Count,Amount,Tips,Grat,Tax amount,Refunds,Tip refunds,Legacy tips,Total,Tips/Grat %
Cash,,104,1956.6,0.0,14.94,148.98,0.0,0.0,0.00,1971.54,0.8
Credit/debit,,339,8788.76,807.35,127.17,669.04,0.0,0.0,807.35,9723.28,11.5
Credit/debit,AMEX,8,250.98,35.34,0.0,19.09,0.0,0.0,35.34,286.32,15.2
Credit/debit,DISCOVER,3,112.12,17.97,0.0,8.53,0.0,0.0,17.97,130.09,17.3
Credit/debit,MASTERCARD,132,3440.11,337.49,50.01,261.77,0.0,0.0,337.49,3827.61,12.2
Credit/debit,VISA,196,4985.55,416.55,77.16,379.65,0.0,0.0,416.55,5479.26,10.7
Gift Card,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Other,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Total,,443,10745.36,807.35,142.11,818.02,0.0,0.0,807.35,11694.82,9.6
