Hour of day,Net sales,Total orders,Total guests
12,836.8,34,54
15,6.99,1,1
14,296.96,12,17
11,1384.8,51,94
9,894.43,42,52
10,1174.09,50,71
7,73.81,5,5
8,208.09,15,19
13,1013.09,22,62
