Hour of day,Net sales,Total orders,Total guests
10,520.08,26,38
11,534.37,18,32
20,50.74,2,2
12,431.11,20,31
14,142.69,7,10
17,84.08,4,5
16,107.7,5,7
6,36.06,4,4
18,188.83,8,15
15,135.41,7,10
9,576.73,28,38
7,112.87,13,14
19,636.17,8,36
8,185.16,17,20
13,183.46,7,10
