Hour of day,Net sales,Total orders,Total guests
14,280.5,13,19
6,81.66,10,10
11,697.66,33,47
17,146.91,8,8
13,415.11,23,29
10,742.91,44,55
12,694.47,28,41
18,48.64,2,3
8,243.2,25,28
15,128.86,4,6
7,179.69,18,18
16,67.14,3,5
9,567.89,37,46
19,12.96,1,1
