Hour of day,Net sales,Total orders,Total guests
10,846.64,45,63
8,460.91,33,37
19,105.43,5,6
18,108.01,4,5
16,10.32,1,1
11,641.4,39,51
13,360.68,23,27
7,164.8,16,16
14,177.03,10,13
6,133.12,8,10
17,133.78,6,7
12,308.86,17,19
15,130.56,8,8
9,774.36,34,70
