Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030069252936,800000030069255763,3,,CASH,AM,AM,0.00,4.30,Front Box Cash Drawer,9/27/25 6:02 AM,9/27/25 6:02 AM
800000030069279549,800000030069250838,2,,CREDIT,Cin,AM,0.00,50.63,,9/27/25 6:09 AM,9/27/25 6:02 AM
800000030069288780,800000030069278567,7,,CASH,Cin,Cin,0.00,8.09,Drive Thru Cash Drawer,9/27/25 6:10 AM,9/27/25 6:08 AM
800000030069358971,800000030069271963,5,10,CASH,Maria ,AM,0.00,15.07,Front Box Cash Drawer,9/27/25 6:24 AM,9/27/25 6:07 AM
800000030069380678,800000030069375410,8,,CREDIT,Cin,Cin,0.00,32.82,,9/27/25 6:29 AM,9/27/25 6:28 AM
800000030069400426,800000030069399798,9,,CASH,AM,AM,0.00,6.04,Front Box Cash Drawer,9/27/25 6:33 AM,9/27/25 6:33 AM
800000030069476492,800000030069468560,10,,CREDIT,Cin,Cin,0.00,4.30,,9/27/25 6:46 AM,9/27/25 6:44 AM
800000030069514639,800000030069274108,6,17,CASH,Maria ,AM,0.00,22.84,Front Box Cash Drawer,9/27/25 6:52 AM,9/27/25 6:07 AM
800000030069565864,800000030069565824,11,,CREDIT,AM,AM,0.00,12.95,,9/27/25 7:00 AM,9/27/25 7:00 AM
800000030069637410,800000030069628093,12,,CREDIT,Cin,Cin,0.00,6.46,,9/27/25 7:07 AM,9/27/25 7:06 AM
800000030069677020,800000030069667811,13,,CREDIT,Cin,Cin,0.00,15.67,,9/27/25 7:11 AM,9/27/25 7:10 AM
800000030069723668,800000030069709915,15,,CREDIT,Cin,Cin,0.00,9.50,,9/27/25 7:15 AM,9/27/25 7:14 AM
800000030069752472,800000030069723574,16,,CASH,Cin,Cin,0.00,5.56,Drive Thru Cash Drawer,9/27/25 7:18 AM,9/27/25 7:15 AM
800000030069781718,800000030069777179,17,,CREDIT,Cin,Cin,0.00,9.59,,9/27/25 7:20 AM,9/27/25 7:20 AM
800000030069845115,800000030069814869,19,,CASH,Cin,Cin,0.00,5.39,Drive Thru Cash Drawer,9/27/25 7:25 AM,9/27/25 7:23 AM
800000030069876417,800000030069872711,21,,CREDIT,Cin,Cin,0.00,2.70,,9/27/25 7:28 AM,9/27/25 7:27 AM
800000030069980978,800000030069956839,23,,CASH,Cin,Cin,0.00,15.96,Drive Thru Cash Drawer,9/27/25 7:35 AM,9/27/25 7:34 AM
800000030069980978,800000030069956839,23,,CASH,Cin,Cin,0.00,-15.96,Drive Thru Cash Drawer,9/27/25 7:36 AM,9/27/25 7:34 AM
800000030069985254,800000030069956839,23,,CASH,Cin,Cin,0.00,15.96,Drive Thru Cash Drawer,9/27/25 7:36 AM,9/27/25 7:34 AM
800000030070018687,800000030069978516,22,,CASH,Cin,Cin,0.00,21.66,Drive Thru Cash Drawer,9/27/25 7:38 AM,9/27/25 7:35 AM
800000030070043353,800000030069993668,24,,CASH,Cin,Cin,0.00,15.45,Drive Thru Cash Drawer,9/27/25 7:40 AM,9/27/25 7:36 AM
800000030070070626,800000030070055836,25,,CASH,Cin,Cin,0.00,18.12,Drive Thru Cash Drawer,9/27/25 7:42 AM,9/27/25 7:41 AM
800000030070145425,800000030070078883,27,,CASH,Cin,Cin,0.00,8.19,Drive Thru Cash Drawer,9/27/25 7:47 AM,9/27/25 7:42 AM
800000030070185048,800000030070182320,28,,CASH,AM,AM,0.00,7.57,Front Box Cash Drawer,9/27/25 7:49 AM,9/27/25 7:49 AM
800000030070266319,800000030070241236,29,,CREDIT,Cin,Cin,0.00,2.44,,9/27/25 7:55 AM,9/27/25 7:53 AM
800000030070287292,800000030070283124,30,,CREDIT,Cin,Cin,4.00,21.18,,9/27/25 7:56 AM,9/27/25 7:56 AM
800000030070412897,800000030070380456,32,,CASH,Cin,Cin,0.00,13.55,Drive Thru Cash Drawer,9/27/25 8:03 AM,9/27/25 8:01 AM
800000030070458366,800000030070399510,33,,CREDIT,Cin,Cin,0.00,8.04,,9/27/25 8:05 AM,9/27/25 8:02 AM
800000030070511610,800000030070468717,34,,CASH,Cin,Cin,0.00,13.79,Drive Thru Cash Drawer,9/27/25 8:08 AM,9/27/25 8:06 AM
800000030070619415,800000030070617565,35,,CREDIT,AM,AM,4.00,12.10,,9/27/25 8:13 AM,9/27/25 8:13 AM
800000030070741115,800000030070704577,38,,CASH,Cin,Cin,0.00,13.39,Drive Thru Cash Drawer,9/27/25 8:19 AM,9/27/25 8:17 AM
