Hour of day,Net sales,Total orders,Total guests
9,356.7,37,40
17,176.0,10,11
16,87.48,8,8
7,265.93,26,27
6,250.78,26,26
8,646.31,42,49
13,220.85,14,15
19,105.35,7,7
20,11.99,1,1
11,442.35,23,29
15,127.01,7,9
12,559.93,30,38
18,117.54,8,9
14,233.4,12,16
10,347.14,28,29
