Hour of day,Net sales,Total orders,Total guests
9,352.97,26,36
17,341.83,11,18
16,298.86,11,19
7,51.79,10,10
6,58.7,7,7
8,228.02,20,24
13,446.37,17,29
19,465.57,9,21
20,114.34,6,7
11,800.75,28,49
15,126.76,8,9
12,494.61,22,34
18,310.18,13,28
14,225.51,8,14
10,674.18,31,50
