Hour of day,Net sales,Total orders,Total guests
6,191.74,19,19
16,348.97,16,28
17,401.79,14,27
10,361.1,26,33
15,191.21,13,15
20,198.74,10,13
19,340.62,15,20
21,81.06,5,6
12,903.82,39,68
13,388.09,18,27
7,423.16,30,32
8,708.54,46,59
14,247.19,14,15
9,522.48,39,54
18,874.89,26,53
11,876.49,46,74
