Hour of day,Net sales,Total orders,Total guests
7,250.13,26,26
19,423.37,15,28
13,403.23,22,32
8,407.08,35,41
21,10.99,1,1
12,671.55,30,50
20,168.36,6,9
18,352.55,15,22
9,667.68,39,48
6,97.13,11,11
14,305.6,12,18
17,199.38,9,15
15,212.84,8,11
10,562.42,37,52
11,549.62,31,41
16,283.0,11,17
