Hour of day,Net sales,Total orders,Total guests
14,360.41,18,26
7,519.47,43,45
10,804.65,43,63
19,279.54,11,16
11,826.75,42,63
13,467.89,22,38
9,793.83,41,64
8,808.03,44,59
17,457.75,21,31
18,684.71,24,43
12,713.87,29,48
6,132.17,8,8
20,169.3,7,10
16,285.98,14,21
21,93.19,5,6
15,225.0,11,15
