Hour of day,Net sales,Total orders,Total guests
11,391.37,20,27
17,113.62,5,5
10,563.12,26,36
6,34.36,4,4
18,45.93,3,4
7,207.28,19,20
13,276.8,15,18
20,17.77,2,2
15,91.18,4,5
12,416.92,16,25
16,79.6,5,6
9,258.34,17,22
8,166.47,15,17
19,99.64,7,8
14,153.12,12,14
