Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030469005064,800000030469005065,7,,CREDIT,Maria ,AM,2.00,22.40,,10/7/25 6:10 AM,10/7/25 6:10 AM
800000030469008074,800000030468991506,5,,CASH,AM,AM,0.00,4.63,Front Box Cash Drawer,10/7/25 6:11 AM,10/7/25 6:07 AM
800000030469029571,800000030469004948,8,,CASH,AM,AM,0.00,2.15,Front Box Cash Drawer,10/7/25 6:15 AM,10/7/25 6:10 AM
800000030469040236,800000030469012436,6,,CASH,AM,AM,0.00,0.02,Front Box Cash Drawer,10/7/25 6:16 AM,10/7/25 6:11 AM
800000030469040748,800000030469012436,6,,CREDIT,AM,AM,0.00,10.00,,10/7/25 6:16 AM,10/7/25 6:11 AM
800000030469056150,800000030469033780,11,,CREDIT,AM,AM,0.00,13.07,,10/7/25 6:19 AM,10/7/25 6:15 AM
800000030469058794,800000030469045303,12,,CREDIT,AM,AM,0.00,10.35,,10/7/25 6:20 AM,10/7/25 6:17 AM
800000030469075864,800000030469060363,14,,CREDIT,AM,AM,0.00,12.67,,10/7/25 6:23 AM,10/7/25 6:20 AM
800000030469084653,800000030469080728,15,,CASH,AM,AM,0.00,6.46,Front Box Cash Drawer,10/7/25 6:24 AM,10/7/25 6:23 AM
800000030469114099,800000030469080427,16,,CREDIT,AM,AM,0.00,10.77,,10/7/25 6:29 AM,10/7/25 6:24 AM
800000030469122093,800000030469086643,17,,CASH,AM,AM,0.00,10.19,Front Box Cash Drawer,10/7/25 6:30 AM,10/7/25 6:25 AM
800000030469146013,800000030469113685,20,,CREDIT,AM,AM,0.00,8.09,,10/7/25 6:34 AM,10/7/25 6:29 AM
800000030469153000,800000030469122512,21,,CREDIT,AM,AM,0.00,9.60,,10/7/25 6:35 AM,10/7/25 6:30 AM
800000030469166972,800000030469167261,24,,CASH,AM,AM,0.00,4.30,Front Box Cash Drawer,10/7/25 6:37 AM,10/7/25 6:37 AM
800000030469200909,800000030469144265,22,,CASH,AM,AM,0.00,4.30,Front Box Cash Drawer,10/7/25 6:42 AM,10/7/25 6:34 AM
800000030469203769,800000030469173659,25,,CASH,AM,AM,0.00,13.27,Front Box Cash Drawer,10/7/25 6:42 AM,10/7/25 6:38 AM
800000030469232918,800000030469187051,10,,CREDIT,AM,AM,5.00,15.18,,10/7/25 6:46 AM,10/7/25 6:40 AM
800000030469238406,800000030469109769,19,25,CASH,Maria ,AM,0.00,7.28,Front Box Cash Drawer,10/7/25 6:47 AM,10/7/25 6:28 AM
800000030469244239,800000030469210299,29,,CREDIT,Maria ,AM,1.00,6.46,,10/7/25 6:47 AM,10/7/25 6:43 AM
800000030469279929,800000030469191790,28,,CREDIT,AM,AM,0.00,16.66,,10/7/25 6:51 AM,10/7/25 6:41 AM
800000030469288459,800000030469235579,30,,CREDIT,AM,AM,0.00,2.15,,10/7/25 6:52 AM,10/7/25 6:46 AM
800000030469311976,800000030469269153,31,,CREDIT,AM,AM,0.00,46.66,,10/7/25 6:55 AM,10/7/25 6:50 AM
800000030469343803,800000030469289869,32,,CASH,AM,AM,0.00,2.15,Front Box Cash Drawer,10/7/25 6:59 AM,10/7/25 6:52 AM
800000030469363135,800000030469293782,34,,CASH,AM,AM,0.00,6.26,Front Box Cash Drawer,10/7/25 7:01 AM,10/7/25 6:53 AM
800000030469365115,800000030469341041,35,,CASH,AM,AM,0.00,5.50,Front Box Cash Drawer,10/7/25 7:01 AM,10/7/25 6:58 AM
800000030469368877,800000030469331398,36,,CASH,AM,AM,0.00,2.15,Front Box Cash Drawer,10/7/25 7:01 AM,10/7/25 6:57 AM
800000030469369739,800000030469161506,23,19,CREDIT,Maria ,AM,2.00,4.63,,10/7/25 7:01 AM,10/7/25 6:36 AM
800000030469399839,800000030468962913,4,17,CASH,Maria ,AM,0.00,13.82,Front Box Cash Drawer,10/7/25 7:04 AM,10/7/25 6:01 AM
800000030469408047,800000030469387763,37,,CREDIT,AM,AM,0.00,5.40,,10/7/25 7:05 AM,10/7/25 7:03 AM
800000030469423835,800000030469392933,38,,CREDIT,AM,AM,0.00,10.22,,10/7/25 7:06 AM,10/7/25 7:04 AM
800000030469439429,800000030469404812,40,,CASH,AM,AM,0.00,3.24,Front Box Cash Drawer,10/7/25 7:08 AM,10/7/25 7:04 AM
800000030469452789,800000030469427787,42,,CASH,AM,AM,0.00,3.24,Front Box Cash Drawer,10/7/25 7:09 AM,10/7/25 7:07 AM
800000030469542271,800000030469533772,43,,CASH,samantha,samantha,0.00,4.30,Drive Thru Cash Drawer,10/7/25 7:16 AM,10/7/25 7:15 AM
800000030469588829,800000030469567335,44,,CREDIT,samantha,samantha,2.00,17.42,,10/7/25 7:20 AM,10/7/25 7:18 AM
800000030469603698,800000030469577257,46,,CREDIT,samantha,samantha,2.00,14.02,,10/7/25 7:21 AM,10/7/25 7:19 AM
800000030469615748,800000030469582381,45,,CASH,samantha,samantha,0.00,4.30,Drive Thru Cash Drawer,10/7/25 7:22 AM,10/7/25 7:19 AM
800000030469627705,800000030469626910,49,,CREDIT,samantha,samantha,0.00,10.35,,10/7/25 7:23 AM,10/7/25 7:23 AM
800000030469673396,800000030469600845,47,,CREDIT,samantha,samantha,0.00,5.39,,10/7/25 7:27 AM,10/7/25 7:21 AM
800000030469722095,800000030469690101,50,,CASH,samantha,samantha,0.00,12.98,Drive Thru Cash Drawer,10/7/25 7:30 AM,10/7/25 7:28 AM
800000030469826310,800000030469803110,53,,CREDIT,samantha,samantha,0.00,12.35,,10/7/25 7:38 AM,10/7/25 7:36 AM
800000030469892479,800000030469805359,54,,CREDIT,samantha,samantha,0.00,13.46,,10/7/25 7:42 AM,10/7/25 7:36 AM
800000030469949665,800000030469897644,57,,CASH,samantha,samantha,0.00,2.98,Drive Thru Cash Drawer,10/7/25 7:47 AM,10/7/25 7:43 AM
800000030469955048,800000030469904944,59,,CASH,samantha,samantha,0.00,5.72,Drive Thru Cash Drawer,10/7/25 7:47 AM,10/7/25 7:43 AM
800000030469972458,800000030469952936,60,,CREDIT,samantha,samantha,0.00,8.65,,10/7/25 7:48 AM,10/7/25 7:47 AM
800000030470032588,800000030469966440,61,,CASH,samantha,samantha,0.00,9.27,Drive Thru Cash Drawer,10/7/25 7:52 AM,10/7/25 7:48 AM
800000030470059584,800000030470011234,62,,CREDIT,samantha,samantha,2.00,7.83,,10/7/25 7:54 AM,10/7/25 7:51 AM
800000030470069880,800000030470015259,64,,CASH,samantha,samantha,0.00,4.31,Drive Thru Cash Drawer,10/7/25 7:55 AM,10/7/25 7:51 AM
800000030470083194,800000030470020519,65,,CASH,samantha,samantha,0.00,10.21,Drive Thru Cash Drawer,10/7/25 7:56 AM,10/7/25 7:51 AM
800000030470101646,800000030470078294,67,,CREDIT,samantha,samantha,0.00,8.04,,10/7/25 7:57 AM,10/7/25 7:55 AM
800000030470101828,800000030470101486,70,,CASH,AM,AM,0.00,15.76,Front Box Cash Drawer,10/7/25 7:57 AM,10/7/25 7:57 AM
800000030470116140,800000030470114747,71,,CREDIT,AM,AM,0.00,12.35,,10/7/25 7:58 AM,10/7/25 7:58 AM
800000030470116298,800000030470096659,68,,CASH,samantha,samantha,0.00,12.68,Drive Thru Cash Drawer,10/7/25 7:58 AM,10/7/25 7:57 AM
800000030470159061,800000030470153632,55,,CREDIT,samantha,samantha,0.00,16.63,,10/7/25 8:01 AM,10/7/25 8:01 AM
800000030470189952,800000030470189771,72,,CASH,AM,AM,0.00,4.31,Front Box Cash Drawer,10/7/25 8:03 AM,10/7/25 8:03 AM
800000030470245686,800000030470246600,75,,CASH,AM,AM,0.00,10.19,Front Box Cash Drawer,10/7/25 8:07 AM,10/7/25 8:07 AM
800000030470252905,800000030469768300,52,18,CASH,Maria ,AM,0.00,7.95,Front Box Cash Drawer,10/7/25 8:07 AM,10/7/25 7:34 AM
800000030470262257,800000030470242481,74,,CASH,samantha,samantha,0.00,2.15,Drive Thru Cash Drawer,10/7/25 8:08 AM,10/7/25 8:07 AM
800000030470264610,800000030470262784,76,,CREDIT,AM,AM,0.00,7.71,,10/7/25 8:08 AM,10/7/25 8:08 AM
800000030470305661,800000030470267016,77,,CREDIT,samantha,samantha,0.00,8.62,,10/7/25 8:10 AM,10/7/25 8:08 AM
800000030470436001,800000030469886245,56,5,CREDIT,Maria ,AM,3.00,12.71,,10/7/25 8:19 AM,10/7/25 7:42 AM
800000030470437654,800000030470383716,78,,CREDIT,samantha,samantha,0.00,4.63,,10/7/25 8:19 AM,10/7/25 8:16 AM
800000030470545775,800000030470526153,79,,CASH,samantha,samantha,0.00,10.82,Drive Thru Cash Drawer,10/7/25 8:26 AM,10/7/25 8:25 AM
800000030470564440,800000030470564911,86,,CREDIT,AM,AM,0.00,9.16,,10/7/25 8:27 AM,10/7/25 8:27 AM
800000030470591658,800000030470574041,88,,CREDIT,samantha,samantha,0.00,12.35,,10/7/25 8:29 AM,10/7/25 8:28 AM
800000030470615528,800000030470012898,63,6,CREDIT,Maria ,AM,3.00,17.03,,10/7/25 8:31 AM,10/7/25 7:51 AM
800000030470642461,800000030470640808,89,,CASH,samantha,samantha,0.00,7.54,Drive Thru Cash Drawer,10/7/25 8:32 AM,10/7/25 8:32 AM
800000030470688263,800000030470532645,82,,CASH,AM,AM,0.00,5.88,Front Box Cash Drawer,10/7/25 8:36 AM,10/7/25 8:25 AM
800000030470712430,800000030470666497,91,,CASH,samantha,samantha,0.00,19.39,Drive Thru Cash Drawer,10/7/25 8:37 AM,10/7/25 8:34 AM
800000030470736936,800000030470679226,92,,CASH,samantha,samantha,0.00,2.15,Drive Thru Cash Drawer,10/7/25 8:39 AM,10/7/25 8:35 AM
800000030470790712,800000030470782745,96,,CREDIT,samantha,samantha,0.00,8.09,,10/7/25 8:42 AM,10/7/25 8:42 AM
800000030470836937,800000030470180295,73,14,CASH,Maria ,AM,0.00,17.76,Front Box Cash Drawer,10/7/25 8:45 AM,10/7/25 8:02 AM
800000030470877265,800000030470827676,97,,CASH,samantha,samantha,0.00,10.31,Drive Thru Cash Drawer,10/7/25 8:48 AM,10/7/25 8:45 AM
800000030470913141,800000030470836063,98,,CASH,samantha,samantha,0.00,2.70,Drive Thru Cash Drawer,10/7/25 8:50 AM,10/7/25 8:45 AM
800000030470928862,800000030470892443,100,,CASH,samantha,samantha,0.00,7.23,Drive Thru Cash Drawer,10/7/25 8:51 AM,10/7/25 8:49 AM
800000030470932587,800000030470490101,80,8,CASH,Sami,AM,0.00,21.08,Front Box Cash Drawer,10/7/25 8:52 AM,10/7/25 8:22 AM
800000030470972466,800000030470941813,101,,CREDIT,samantha,samantha,0.00,7.88,,10/7/25 8:54 AM,10/7/25 8:52 AM
800000030470990349,800000030470951004,102,,CASH,samantha,samantha,0.00,16.18,Drive Thru Cash Drawer,10/7/25 8:55 AM,10/7/25 8:53 AM
800000030471012405,800000030470977142,103,,CASH,samantha,samantha,0.00,4.30,Drive Thru Cash Drawer,10/7/25 8:57 AM,10/7/25 8:55 AM
800000030471040772,800000030471002151,105,,CASH,samantha,samantha,0.00,29.12,Drive Thru Cash Drawer,10/7/25 8:59 AM,10/7/25 8:56 AM
800000030471066082,800000030471010294,106,,CREDIT,samantha,samantha,0.00,8.61,,10/7/25 9:00 AM,10/7/25 8:57 AM
800000030471093732,800000030470747765,94,,CASH,AM,AM,0.00,52.78,Front Box Cash Drawer,10/7/25 9:02 AM,10/7/25 8:39 AM
800000030471097509,800000030471059719,107,,CREDIT,samantha,samantha,2.00,11.86,,10/7/25 9:02 AM,10/7/25 9:00 AM
800000030471115074,800000030471069883,108,,CREDIT,samantha,samantha,0.00,4.30,,10/7/25 9:03 AM,10/7/25 9:01 AM
800000030471130332,800000030471093875,109,,CREDIT,samantha,samantha,0.00,4.30,,10/7/25 9:04 AM,10/7/25 9:02 AM
800000030471138888,800000030471128501,112,,CREDIT,samantha,samantha,0.00,2.15,,10/7/25 9:05 AM,10/7/25 9:04 AM
800000030471177014,800000030471151321,113,,CREDIT,samantha,samantha,0.00,21.56,,10/7/25 9:07 AM,10/7/25 9:06 AM
800000030471203119,800000030471184028,116,,CASH,samantha,samantha,0.00,4.31,Drive Thru Cash Drawer,10/7/25 9:09 AM,10/7/25 9:08 AM
800000030471234318,800000030471198031,117,,CASH,samantha,samantha,0.00,4.31,Drive Thru Cash Drawer,10/7/25 9:11 AM,10/7/25 9:08 AM
800000030471282237,800000030470994745,104,6,CREDIT,Sami,AM,2.00,7.83,,10/7/25 9:14 AM,10/7/25 8:56 AM
800000030471363569,800000030471330210,118,,CREDIT,samantha,samantha,0.00,21.44,,10/7/25 9:19 AM,10/7/25 9:16 AM
800000030471382555,800000030471360967,120,,CASH,samantha,samantha,0.00,2.15,Drive Thru Cash Drawer,10/7/25 9:20 AM,10/7/25 9:18 AM
800000030471405571,800000030471375477,122,,CREDIT,samantha,samantha,2.00,8.58,,10/7/25 9:21 AM,10/7/25 9:19 AM
800000030471422523,800000030471386639,123,,CASH,samantha,samantha,0.00,4.30,Drive Thru Cash Drawer,10/7/25 9:22 AM,10/7/25 9:20 AM
800000030471443065,800000030471401776,124,,CREDIT,samantha,samantha,5.00,10.20,,10/7/25 9:24 AM,10/7/25 9:21 AM
800000030471463591,800000030471427657,125,,CREDIT,samantha,samantha,0.00,4.30,,10/7/25 9:25 AM,10/7/25 9:23 AM
800000030471481929,800000030471448119,126,,CREDIT,samantha,samantha,0.00,13.75,,10/7/25 9:26 AM,10/7/25 9:24 AM
800000030471515784,800000030471473720,127,,CASH,samantha,samantha,0.00,21.66,Drive Thru Cash Drawer,10/7/25 9:28 AM,10/7/25 9:26 AM
800000030471547766,800000030471542836,130,,CASH,samantha,samantha,0.00,14.91,Drive Thru Cash Drawer,10/7/25 9:30 AM,10/7/25 9:30 AM
