Hour of day,Net sales,Total orders,Total guests
6,250.58,27,28
7,252.29,29,30
13,188.19,14,16
19,17.75,3,3
18,215.76,11,11
14,201.2,13,15
8,283.01,26,29
12,221.26,13,14
9,459.64,34,44
11,389.61,20,29
15,95.96,8,9
16,120.95,11,12
10,431.79,33,37
17,199.28,10,13
