Hour of day,Net sales,Total orders,Total guests
8,466.97,26,33
10,1100.71,56,86
11,1448.48,54,99
20,112.38,4,5
9,631.66,33,48
12,994.64,37,71
17,347.59,11,204
14,474.75,15,25
13,749.52,26,44
18,614.06,11,26
6,15.25,2,2
15,370.75,12,24
16,142.7,10,12
19,236.74,7,14
7,191.28,10,15
