Hour of day,Net sales,Total orders,Total guests
18,127.09,7,8
6,68.85,6,7
12,445.95,20,28
16,161.85,8,10
14,77.14,5,5
19,88.5,7,7
13,259.12,13,19
20,23.06,2,2
10,379.97,21,34
7,212.6,21,23
17,286.87,7,9
15,69.55,4,5
9,270.93,17,24
11,561.41,27,42
8,185.94,18,19
