Hour of day,Net sales,Total orders,Total guests
8,672.05,38,44
14,205.72,12,16
11,678.97,37,47
18,381.14,15,26
17,197.49,12,13
7,271.62,28,34
9,504.48,36,50
12,603.85,24,43
16,279.01,11,17
20,178.69,11,13
13,390.21,19,22
15,223.83,10,16
21,15.87,1,1
10,682.83,39,56
19,133.09,8,10
6,139.06,15,16
