Hour of day,Net sales,Total orders,Total guests
12,1481.31,57,112
9,924.54,42,68
11,1441.21,54,108
10,1456.47,62,109
13,1055.29,37,73
8,574.02,30,47
14,523.94,22,35
7,40.08,2,2
