Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030951194753,800000030951192648,5,,CREDIT,Maria ,AM,3.00,19.00,,10/19/25 7:56 AM,10/19/25 7:56 AM
800000030951223377,800000030951176216,2,,CREDIT,AM,AM,0.00,9.83,,10/19/25 7:59 AM,10/19/25 7:55 AM
800000030951318386,800000030951187467,3,,CREDIT,Maria ,AM,1.39,16.61,,10/19/25 8:05 AM,10/19/25 7:56 AM
800000030951343241,800000030951189723,4,,CREDIT,AM,AM,0.00,27.05,,10/19/25 8:07 AM,10/19/25 7:56 AM
800000030951372029,800000030951305009,9,,CREDIT,AM,AM,0.00,15.44,,10/19/25 8:08 AM,10/19/25 8:04 AM
800000030951389557,800000030951369840,11,,CASH,AM,AM,0.00,9.27,Front Box Cash Drawer,10/19/25 8:09 AM,10/19/25 8:08 AM
800000030951574514,800000030951525329,10,,CASH,AM,AM,0.00,8.19,Front Box Cash Drawer,10/19/25 8:20 AM,10/19/25 8:17 AM
800000030951700093,800000030951626193,13,,CASH,AM,AM,0.00,14.36,Front Box Cash Drawer,10/19/25 8:28 AM,10/19/25 8:23 AM
800000030951849910,800000030951847783,22,,CASH,AM,AM,0.00,13.58,Front Box Cash Drawer,10/19/25 8:35 AM,10/19/25 8:35 AM
800000030951863267,800000030951761317,18,,CREDIT,AM,AM,0.00,21.33,,10/19/25 8:36 AM,10/19/25 8:31 AM
800000030951889440,800000030951884812,23,,CASH,AM,AM,0.00,5.19,Front Box Cash Drawer,10/19/25 8:37 AM,10/19/25 8:37 AM
800000030951896664,800000030951895176,24,14,CREDIT,Maria ,AM,3.48,13.52,,10/19/25 8:37 AM,10/19/25 8:37 AM
800000030951975141,800000030951754331,19,,CREDIT,Maria ,AM,3.00,31.29,,10/19/25 8:41 AM,10/19/25 8:30 AM
800000030951994844,800000030951764987,21,,CREDIT,AM,AM,0.00,8.09,,10/19/25 8:42 AM,10/19/25 8:31 AM
800000030952034011,800000030951671298,15,,CREDIT,Maria ,AM,3.00,6.76,,10/19/25 8:44 AM,10/19/25 8:26 AM
800000030952034489,800000030951968839,28,,CASH,AM,AM,0.00,15.45,Front Box Cash Drawer,10/19/25 8:44 AM,10/19/25 8:41 AM
800000030952059157,800000030951297834,8,14,CREDIT,Maria ,AM,0.00,7.67,,10/19/25 8:45 AM,10/19/25 8:04 AM
800000030952151739,800000030951274655,7,5,CREDIT,Maria ,AM,0.00,25.50,,10/19/25 8:50 AM,10/19/25 8:02 AM
800000030952196590,800000030952045986,30,,CREDIT,Maria ,AM,5.00,15.74,,10/19/25 8:52 AM,10/19/25 8:45 AM
800000030952221705,800000030952068136,31,,CREDIT,AM,AM,0.00,14.65,,10/19/25 8:53 AM,10/19/25 8:46 AM
800000030952236271,800000030952202731,32,,CREDIT,AM,AM,0.00,15.73,,10/19/25 8:53 AM,10/19/25 8:52 AM
800000030952259648,800000030951906733,25,,CREDIT,Maria ,AM,5.00,24.25,,10/19/25 8:55 AM,10/19/25 8:38 AM
800000030952330016,800000030952227212,33,,CREDIT,Martina,Martina,0.00,8.26,,10/19/25 8:58 AM,10/19/25 8:53 AM
800000030952354775,800000030952315474,35,,CREDIT,Martina,Martina,0.00,12.96,,10/19/25 8:59 AM,10/19/25 8:57 AM
800000030952423711,800000030952349722,36,,CREDIT,Martina,Martina,0.00,20.79,,10/19/25 9:02 AM,10/19/25 8:59 AM
800000030952642257,800000030951936041,27,19,CREDIT,Maria ,AM,0.00,35.96,,10/19/25 9:10 AM,10/19/25 8:39 AM
800000030952697802,800000030952396374,16,,CREDIT,Martina,Martina,0.00,10.73,,10/19/25 9:12 AM,10/19/25 9:01 AM
800000030952703467,800000030952396374,16,,CREDIT,Martina,Martina,0.00,7.15,,10/19/25 9:12 AM,10/19/25 9:01 AM
800000030952731444,800000030952683631,41,,CASH,Martina,Martina,0.00,11.33,Drive Thru Cash Drawer,10/19/25 9:13 AM,10/19/25 9:12 AM
800000030952868208,800000030952313284,34,7,CREDIT,Maria ,AM,3.00,21.24,,10/19/25 9:18 AM,10/19/25 8:57 AM
800000030952926843,800000030952896112,42,,CREDIT,Martina,Martina,2.00,17.48,,10/19/25 9:21 AM,10/19/25 9:19 AM
800000030953021141,800000030953020315,43,,CREDIT,Martina,Martina,0.00,64.92,,10/19/25 9:24 AM,10/19/25 9:24 AM
800000030953024016,800000030953020703,45,,CREDIT,AM,AM,2.00,6.78,,10/19/25 9:24 AM,10/19/25 9:24 AM
800000030953101084,800000030953009049,44,,CASH,Martina,Martina,0.00,10.24,Drive Thru Cash Drawer,10/19/25 9:27 AM,10/19/25 9:24 AM
800000030953186898,800000030953034581,48,,CREDIT,Martina,Martina,4.00,23.50,,10/19/25 9:30 AM,10/19/25 9:25 AM
800000030953292461,800000030953094438,49,,CASH,Martina,Martina,0.00,8.62,Drive Thru Cash Drawer,10/19/25 9:33 AM,10/19/25 9:27 AM
800000030953310993,800000030952446024,39,,CREDIT,Martina,Martina,2.00,33.53,,10/19/25 9:34 AM,10/19/25 9:03 AM
800000030953338955,800000030953096945,47,,CASH,AM,AM,0.00,6.46,Front Box Cash Drawer,10/19/25 9:35 AM,10/19/25 9:27 AM
800000030953345764,800000030953308167,53,,CREDIT,Martina,Martina,0.00,7.56,,10/19/25 9:35 AM,10/19/25 9:34 AM
800000030953411940,800000030953338691,54,,CASH,Martina,Martina,0.00,13.47,Drive Thru Cash Drawer,10/19/25 9:37 AM,10/19/25 9:35 AM
800000030953470645,800000030953436335,58,,CREDIT,Martina,Martina,2.59,19.41,,10/19/25 9:39 AM,10/19/25 9:38 AM
800000030953586753,800000030953504341,64,,CREDIT,Martina,Martina,1.00,11.99,,10/19/25 9:43 AM,10/19/25 9:40 AM
800000030953616650,800000030953552045,62,,CREDIT,Martina,Martina,0.00,4.30,,10/19/25 9:44 AM,10/19/25 9:42 AM
800000030953647163,800000030953612732,66,,CREDIT,Martina,Martina,0.00,18.11,,10/19/25 9:45 AM,10/19/25 9:44 AM
800000030953662502,800000030953458389,60,,CREDIT,AM,AM,0.00,11.11,,10/19/25 9:45 AM,10/19/25 9:39 AM
800000030953768861,800000030953630013,67,,CASH,Martina,Martina,0.00,12.21,Drive Thru Cash Drawer,10/19/25 9:49 AM,10/19/25 9:44 AM
800000030953787176,800000030951667002,12,,CASH,AM,AM,0.00,27.91,Front Box Cash Drawer,10/19/25 9:50 AM,10/19/25 8:26 AM
800000030953821629,800000030953758486,71,,CREDIT,Martina,Martina,2.00,25.93,,10/19/25 9:51 AM,10/19/25 9:49 AM
800000030953886522,800000030953813606,72,,CASH,Martina,Martina,0.00,24.45,Drive Thru Cash Drawer,10/19/25 9:53 AM,10/19/25 9:50 AM
800000030953937432,800000030953243213,51,18,CREDIT,Sami,AM,2.00,10.00,,10/19/25 9:54 AM,10/19/25 9:32 AM
800000030953962177,800000030953954743,73,,CASH,Martina,Martina,0.00,11.60,Drive Thru Cash Drawer,10/19/25 9:55 AM,10/19/25 9:55 AM
800000030954008469,800000030953339434,52,9,CASH,Sami,AM,0.00,22.04,Front Box Cash Drawer,10/19/25 9:57 AM,10/19/25 9:35 AM
800000030954036093,800000030953673470,69,,CASH,AM,AM,0.00,20.62,Front Box Cash Drawer,10/19/25 9:57 AM,10/19/25 9:46 AM
800000030954084794,800000030954082592,75,,CASH,Martina,Martina,0.00,4.31,Drive Thru Cash Drawer,10/19/25 9:59 AM,10/19/25 9:59 AM
800000030954106696,800000030953993622,74,,CREDIT,Martina,Martina,0.00,23.55,,10/19/25 10:00 AM,10/19/25 9:56 AM
800000030954177854,800000030954102635,76,,CREDIT,Martina,Martina,0.00,7.54,,10/19/25 10:02 AM,10/19/25 9:59 AM
800000030954203672,800000030954159218,77,,CREDIT,Martina,Martina,3.00,18.79,,10/19/25 10:02 AM,10/19/25 10:01 AM
800000030954246059,800000030953495883,63,25,CREDIT,Sami,AM,5.00,42.69,,10/19/25 10:03 AM,10/19/25 9:40 AM
800000030954328917,800000030954328538,81,,CASH,AM,AM,0.00,16.08,Front Box Cash Drawer,10/19/25 10:06 AM,10/19/25 10:06 AM
