Hour of day,Net sales,Total orders,Total guests
12,740.38,34,50
9,492.09,29,35
7,66.97,4,4
11,770.63,44,58
13,301.78,20,22
14,185.09,10,10
8,379.74,24,28
10,989.55,49,59
