Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000029894905562,800000029894897565,1,,CASH,Martina,Martina,0.00,2.15,Drive Thru Cash Drawer,9/22/25 6:05 AM,9/22/25 6:03 AM
800000029894927987,800000029894926425,7,,CASH,AM,AM,0.00,19.44,Front Box Cash Drawer,9/22/25 6:09 AM,9/22/25 6:09 AM
800000029894931617,800000029894927949,8,,CREDIT,AM,AM,0.00,14.66,,9/22/25 6:09 AM,9/22/25 6:09 AM
800000029894954560,800000029894916218,3,,CREDIT,Martina,Martina,0.00,15.10,,9/22/25 6:12 AM,9/22/25 6:07 AM
800000029894958510,800000029894924932,4,,CREDIT,Martina,Martina,0.00,16.07,,9/22/25 6:13 AM,9/22/25 6:08 AM
800000029894971212,800000029894939017,9,,CREDIT,Martina,Martina,2.00,7.28,,9/22/25 6:15 AM,9/22/25 6:10 AM
800000029894982562,800000029894981007,12,,CASH,Martina,Martina,0.00,2.15,Drive Thru Cash Drawer,9/22/25 6:18 AM,9/22/25 6:17 AM
800000029895002793,800000029894985005,13,,CASH,Martina,Martina,0.00,8.65,Drive Thru Cash Drawer,9/22/25 6:22 AM,9/22/25 6:18 AM
800000029895014942,800000029895001645,14,,CREDIT,AM,Martina,1.00,6.47,,9/22/25 6:24 AM,9/22/25 6:22 AM
800000029895021365,800000029894988337,15,,CASH,Martina,Martina,0.00,9.70,Drive Thru Cash Drawer,9/22/25 6:25 AM,9/22/25 6:19 AM
800000029895028744,800000029895023550,17,,CASH,Martina,Martina,0.00,7.44,Drive Thru Cash Drawer,9/22/25 6:26 AM,9/22/25 6:25 AM
800000029895042283,800000029895027333,18,,CASH,Martina,Martina,0.00,4.63,Drive Thru Cash Drawer,9/22/25 6:28 AM,9/22/25 6:26 AM
800000029895077832,800000029895063715,16,,CASH,Martina,Martina,0.00,12.69,Drive Thru Cash Drawer,9/22/25 6:34 AM,9/22/25 6:31 AM
800000029895094775,800000029895087154,19,,CREDIT,Martina,Martina,1.00,4.96,,9/22/25 6:36 AM,9/22/25 6:35 AM
800000029895120863,800000029895111052,20,,CASH,Martina,Martina,0.00,8.62,Drive Thru Cash Drawer,9/22/25 6:40 AM,9/22/25 6:39 AM
800000029895217457,800000029895202308,21,,CASH,Martina,Martina,0.00,2.44,Drive Thru Cash Drawer,9/22/25 6:55 AM,9/22/25 6:52 AM
800000029895271375,800000029895260920,22,,CASH,Martina,Martina,0.00,4.31,Drive Thru Cash Drawer,9/22/25 7:02 AM,9/22/25 7:00 AM
800000029895279374,800000029895261365,23,,CASH,Martina,Martina,0.00,2.15,Drive Thru Cash Drawer,9/22/25 7:02 AM,9/22/25 7:00 AM
800000029895300022,800000029895295749,26,,CASH,Martina,Martina,0.00,3.24,Drive Thru Cash Drawer,9/22/25 7:05 AM,9/22/25 7:04 AM
800000029895313117,800000029894976938,11,17,CASH,Sami,AM,0.00,15.41,Front Box Cash Drawer,9/22/25 7:06 AM,9/22/25 6:17 AM
800000029895327756,800000029895306883,27,,CREDIT,Martina,Martina,0.00,6.43,,9/22/25 7:07 AM,9/22/25 7:05 AM
800000029895333863,800000029895323590,28,,CREDIT,Martina,Martina,2.00,9.50,,9/22/25 7:08 AM,9/22/25 7:07 AM
800000029895367019,800000029895357325,29,,CASH,Martina,Martina,0.00,8.62,Drive Thru Cash Drawer,9/22/25 7:11 AM,9/22/25 7:10 AM
800000029895401325,800000029895364244,30,,CASH,Martina,Martina,0.00,5.72,Drive Thru Cash Drawer,9/22/25 7:14 AM,9/22/25 7:11 AM
800000029895415209,800000029895398162,31,,CASH,Martina,Martina,0.00,2.15,Drive Thru Cash Drawer,9/22/25 7:16 AM,9/22/25 7:14 AM
800000029895457980,800000029895432031,32,,CASH,Martina,Martina,0.00,2.15,Drive Thru Cash Drawer,9/22/25 7:20 AM,9/22/25 7:17 AM
800000029895465806,800000029895434871,33,,CREDIT,Martina,Martina,0.00,4.30,,9/22/25 7:20 AM,9/22/25 7:18 AM
800000029895474540,800000029895452116,24,,CREDIT,Martina,Martina,1.00,10.08,,9/22/25 7:21 AM,9/22/25 7:19 AM
800000029895510407,800000029895508185,34,,CREDIT,AM,AM,0.00,4.63,,9/22/25 7:24 AM,9/22/25 7:24 AM
800000029895556021,800000029895529602,35,,CREDIT,Martina,Martina,0.00,8.11,,9/22/25 7:28 AM,9/22/25 7:26 AM
800000029895578238,800000029895542098,38,,CREDIT,Martina,Martina,0.00,6.46,,9/22/25 7:30 AM,9/22/25 7:27 AM
800000029895584094,800000029895297626,25,11,CREDIT,Sami,AM,5.00,11.35,,9/22/25 7:31 AM,9/22/25 7:04 AM
800000029895600308,800000029895545929,39,,CASH,Martina,Martina,0.00,16.08,Drive Thru Cash Drawer,9/22/25 7:32 AM,9/22/25 7:28 AM
800000029895627155,800000029895569178,40,,CREDIT,Martina,Martina,0.00,10.82,,9/22/25 7:34 AM,9/22/25 7:30 AM
800000029895636867,800000029895595558,42,,CREDIT,Martina,Martina,0.00,7.89,,9/22/25 7:35 AM,9/22/25 7:32 AM
800000029895643264,800000029895630331,43,,CASH,Martina,Martina,0.00,6.45,Drive Thru Cash Drawer,9/22/25 7:36 AM,9/22/25 7:35 AM
800000029895711688,800000029895681723,41,,CREDIT,Martina,Martina,0.00,13.92,,9/22/25 7:41 AM,9/22/25 7:39 AM
800000029895732101,800000029895714343,45,,CASH,Martina,Martina,0.00,4.31,Drive Thru Cash Drawer,9/22/25 7:43 AM,9/22/25 7:41 AM
800000029895738707,800000029895729333,46,,CREDIT,Martina,Martina,0.00,4.30,,9/22/25 7:43 AM,9/22/25 7:42 AM
800000029895804143,800000029895783622,44,,CREDIT,Martina,Martina,0.00,10.96,,9/22/25 7:48 AM,9/22/25 7:47 AM
800000029895830230,800000029895813139,49,,CASH,Martina,Martina,0.00,9.14,Drive Thru Cash Drawer,9/22/25 7:50 AM,9/22/25 7:49 AM
800000029895840798,800000029895827821,50,,CREDIT,Martina,Martina,0.00,7.71,,9/22/25 7:51 AM,9/22/25 7:50 AM
800000029895894985,800000029895878342,51,,CASH,Martina,Martina,0.00,4.63,Drive Thru Cash Drawer,9/22/25 7:55 AM,9/22/25 7:54 AM
