Hour of day,Net sales,Total orders,Total guests
10,374.42,24,33
11,299.04,18,22
12,378.62,21,28
14,105.96,8,10
17,165.61,7,9
16,231.8,14,17
6,149.84,18,19
18,85.97,8,8
15,254.96,11,17
9,558.5,46,57
7,189.88,28,29
19,108.81,5,5
8,285.48,29,31
13,221.17,15,19
