Hour of day,Net sales,Total orders,Total guests
12,1229.85,44,87
9,591.04,40,51
7,19.92,1,1
11,1519.21,61,113
13,584.43,26,46
14,164.25,8,13
8,745.13,37,58
10,1911.82,71,138
