Hour of day,Net sales,Total orders,Total guests
16,116.99,10,11
7,220.76,27,27
5,18.32,2,2
13,253.62,15,17
18,187.82,11,12
8,331.6,35,37
14,62.81,8,8
11,436.47,28,34
19,105.09,7,10
10,435.39,35,40
12,515.37,26,33
15,229.07,14,21
6,197.05,23,24
17,132.01,6,8
9,339.66,31,38
