Hour of day,Net sales,Total orders,Total guests
11,360.22,27,33
17,97.8,10,11
10,193.11,21,24
6,210.57,24,25
18,214.78,13,13
5,11.73,1,1
7,287.69,37,38
13,196.31,16,19
15,132.88,8,10
12,400.42,26,32
16,169.37,11,12
9,317.92,26,32
8,343.01,34,35
19,40.97,3,3
14,254.55,14,18
