Hour of day,Net sales,Total orders,Total guests
6,108.44,11,11
7,406.07,40,41
8,671.92,42,53
9,577.72,37,47
10,695.06,35,51
11,767.83,39,65
12,654.01,27,48
13,337.33,18,24
14,231.04,14,18
15,254.94,13,18
16,293.56,13,21
17,240.81,10,17
18,402.72,17,25
19,435.96,19,27
20,241.75,10,11
21,41.97,4,4
