Hour of day,Net sales,Total orders,Total guests
19,369.17,7,21
20,27.08,1,2
10,633.71,30,47
15,33.01,3,4
7,150.38,15,15
12,503.3,22,34
11,517.78,22,35
18,190.55,7,12
17,421.91,13,24
6,43.16,6,6
16,312.34,11,17
9,486.46,28,40
8,351.08,31,33
14,199.21,9,13
13,327.03,14,21
