Hour of day,Net sales,Total orders,Total guests
16,149.9,6,8
15,151.35,8,12
19,191.35,5,13
12,560.74,22,32
8,139.24,18,19
13,379.73,20,25
20,112.59,5,9
7,133.66,15,16
6,34.05,5,5
9,380.08,26,29
14,143.61,7,9
10,299.61,21,23
18,390.27,8,21
17,173.07,8,12
11,508.7,19,37
