Hour of day,Net sales,Total orders,Total guests
5,10.0,1,1
17,162.69,9,11
19,108.76,7,10
10,442.21,30,39
8,240.65,23,24
13,160.08,10,12
12,526.11,28,41
14,208.68,13,13
6,163.65,20,20
16,211.73,11,16
15,194.44,11,13
18,206.05,10,14
9,386.49,32,36
7,157.68,20,20
11,448.37,26,33
