Hour of day,Net sales,Total orders,Total guests
20,252.62,11,14
12,642.2,33,54
11,787.68,40,64
18,468.47,17,30
6,221.34,13,14
7,463.58,34,38
19,1058.53,15,50
14,228.65,9,13
8,629.7,46,56
15,177.83,10,13
22,9.09,1,1
21,145.48,7,12
9,859.64,47,64
17,499.43,23,33
16,222.82,10,14
10,820.35,43,64
13,522.5,24,38
