Hour of day,Net sales,Total orders,Total guests
14,153.49,9,11
17,76.9,5,6
8,522.21,37,39
19,87.69,5,6
15,240.01,14,15
12,463.22,28,37
11,355.35,25,28
6,249.37,22,23
5,2.99,1,1
9,386.92,33,38
20,54.37,3,3
18,315.39,14,17
13,158.52,10,13
16,125.55,12,12
10,597.1,41,51
7,493.27,53,55
