Hour of day,Net sales,Total orders,Total guests
18,369.2,10,13
6,22.63,3,3
15,94.39,4,5
13,393.45,17,26
8,232.34,16,22
7,276.71,19,21
16,32.98,2,3
10,540.63,26,36
19,7.19,1,1
11,546.51,26,35
12,583.26,26,45
14,107.36,8,10
9,283.16,19,25
20,21.21,2,2
17,267.45,8,14
