Hour of day,Net sales,Total orders,Total guests
15,213.3,11,16
7,357.44,43,46
11,287.46,16,19
19,74.73,4,4
8,321.25,31,35
13,235.1,13,15
10,265.88,17,24
6,121.83,14,14
12,424.21,29,35
14,163.22,11,12
9,349.47,32,37
16,176.36,9,9
17,194.76,12,14
18,28.74,3,3
5,5.97,2,2
