Hour of day,Net sales,Total orders,Total guests
15,143.32,9,10
14,225.98,13,17
16,121.97,10,11
11,452.22,28,33
13,191.75,9,12
9,319.87,20,24
17,228.66,13,15
8,410.96,41,46
10,288.11,20,21
18,67.63,3,5
7,271.9,38,38
19,16.79,1,1
6,117.0,18,18
12,279.71,15,16
