Hour of day,Net sales,Total orders,Total guests
7,296.73,35,38
19,74.89,6,6
13,155.93,13,13
8,418.84,38,40
12,486.14,29,36
20,25.57,2,2
18,175.99,9,11
9,450.93,29,36
6,235.0,27,28
14,169.12,15,16
17,211.17,10,18
15,259.59,14,18
10,401.41,29,34
11,307.39,27,30
16,197.01,12,16
