Hour of day,Net sales,Total orders,Total guests
19,204.54,8,9
17,176.79,13,15
7,351.44,40,46
9,210.85,20,22
14,99.98,8,8
8,488.37,45,48
10,357.04,28,34
16,89.6,6,7
11,304.22,25,28
18,120.39,8,9
13,196.55,9,15
12,399.72,21,26
15,63.71,6,6
6,205.85,19,20
