Hour of day,Net sales,Total orders,Total guests
6,33.26,6,6
7,143.6,17,17
8,406.88,31,38
9,711.31,32,43
10,336.94,22,31
11,827.86,33,53
12,342.94,17,25
13,371.55,17,26
14,233.35,13,18
15,318.69,9,687
16,389.62,13,21
17,479.35,14,25
18,702.65,14,30
19,384.36,12,23
20,167.55,8,12
