Hour of day,Net sales,Total orders,Total guests
12,417.59,15,30
20,137.41,3,7
16,115.82,4,7
18,147.0,6,10
13,422.72,15,31
17,294.22,11,18
7,98.28,9,9
8,236.39,24,27
19,171.09,6,10
6,35.57,4,4
10,524.02,25,32
14,74.95,4,5
11,782.61,30,55
15,96.54,5,10
9,384.45,25,29
