Hour of day,Net sales,Total orders,Total guests
15,194.4,11,14
7,235.76,24,26
11,562.71,31,44
19,209.6,10,12
8,389.33,34,42
13,276.68,16,23
20,63.11,2,3
10,688.12,42,52
6,116.83,12,12
12,641.65,28,45
9,677.01,47,60
14,218.38,11,15
16,227.65,12,16
17,78.39,8,8
18,435.27,13,22
