Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030401872019,800000030401857518,2,,CASH,Ivana,Ivana,0.00,9.50,Drive Box,10/5/25 8:00 AM,10/5/25 7:59 AM
800000030402026279,800000030402009187,7,,CASH,Ivana,Ivana,0.00,11.88,Drive Box,10/5/25 8:09 AM,10/5/25 8:08 AM
800000030402082189,800000030401929232,4,,CREDIT,Rosie ,Rosie ,5.00,53.78,,10/5/25 8:12 AM,10/5/25 8:03 AM
800000030402170016,800000030402164164,8,,CREDIT,Ivana,Ivana,2.00,14.02,,10/5/25 8:16 AM,10/5/25 8:16 AM
800000030402251295,800000030402215013,10,,CREDIT,Ivana,Ivana,0.00,39.08,,10/5/25 8:21 AM,10/5/25 8:19 AM
800000030402354845,800000030402249869,9,,CREDIT,Ivana,Ivana,0.00,10.19,,10/5/25 8:26 AM,10/5/25 8:21 AM
800000030402374963,800000030402269424,12,,CREDIT,Ivana,Ivana,0.00,21.59,,10/5/25 8:27 AM,10/5/25 8:22 AM
800000030402386880,800000030401932359,5,25,CREDIT,Esperansa,Esperansa,3.00,23.07,,10/5/25 8:27 AM,10/5/25 8:03 AM
800000030402409754,800000030402302804,13,,CREDIT,Ivana,Ivana,1.00,15.56,,10/5/25 8:29 AM,10/5/25 8:23 AM
800000030402424388,800000030402417406,19,1,CREDIT,Esperansa,Esperansa,0.00,7.01,,10/5/25 8:30 AM,10/5/25 8:29 AM
800000030402427187,800000030402310790,14,,CREDIT,Ivana,Ivana,1.00,4.31,,10/5/25 8:30 AM,10/5/25 8:24 AM
800000030402467408,800000030402367631,15,,CREDIT,Ivana,Ivana,0.00,22.95,,10/5/25 8:32 AM,10/5/25 8:27 AM
800000030402498002,800000030402450753,20,,CREDIT,Ivana,Ivana,2.00,13.59,,10/5/25 8:33 AM,10/5/25 8:31 AM
800000030402730937,800000030402717777,23,,CREDIT,Ivana,Ivana,0.00,8.04,,10/5/25 8:44 AM,10/5/25 8:43 AM
800000030402805906,800000030402790562,25,,CREDIT,Ivana,Ivana,0.00,11.89,,10/5/25 8:47 AM,10/5/25 8:47 AM
800000030402838381,800000030402383110,17,23,CASH,Nadia ,Nadia ,0.00,21.59,,10/5/25 8:49 AM,10/5/25 8:27 AM
800000030402912836,800000030402805731,26,,CREDIT,Ivana,Ivana,0.00,17.71,,10/5/25 8:52 AM,10/5/25 8:47 AM
800000030402993592,800000030402984221,29,,CREDIT,Ivana,Ivana,0.00,15.50,,10/5/25 8:56 AM,10/5/25 8:55 AM
800000030403069400,800000030403050929,30,,CREDIT,Ivana,Ivana,0.00,15.14,,10/5/25 8:59 AM,10/5/25 8:58 AM
800000030403296381,800000030403273571,32,,CREDIT,Ivana,Ivana,0.00,8.63,,10/5/25 9:08 AM,10/5/25 9:07 AM
800000030403325861,800000030402394813,18,24,CASH,Silvia,Silvia,0.00,20.14,,10/5/25 9:09 AM,10/5/25 8:28 AM
800000030403373980,800000030403337787,36,,CREDIT,Ivana,Ivana,0.00,31.46,,10/5/25 9:11 AM,10/5/25 9:09 AM
800000030403454746,800000030402671834,21,34,CREDIT,Rosie ,Rosie ,20.00,23.61,,10/5/25 9:13 AM,10/5/25 8:41 AM
800000030403477540,800000030403345587,37,,CREDIT,Ivana,Ivana,0.00,7.34,,10/5/25 9:14 AM,10/5/25 9:10 AM
800000030403520037,800000030403359626,38,,CASH,Ivana,Ivana,0.00,4.63,Drive Box,10/5/25 9:16 AM,10/5/25 9:10 AM
800000030403554800,800000030403539315,40,,CREDIT,Ivana,Ivana,0.00,11.54,,10/5/25 9:17 AM,10/5/25 9:16 AM
800000030403612776,800000030403325333,35,8,CREDIT,Maria,Maria,3.50,20.46,,10/5/25 9:19 AM,10/5/25 9:09 AM
800000030403635680,800000030402682270,22,25,CREDIT,Maria,Maria,0.00,38.43,,10/5/25 9:20 AM,10/5/25 8:42 AM
800000030403641549,800000030403567832,41,,CREDIT,Ivana,Ivana,2.00,29.82,,10/5/25 9:20 AM,10/5/25 9:17 AM
800000030403726248,800000030403724793,49,,CREDIT,Daniela,Daniela,2.00,10.80,,10/5/25 9:23 AM,10/5/25 9:23 AM
800000030403734630,800000030403595274,42,,CASH,Ivana,Ivana,0.00,4.30,Drive Box,10/5/25 9:23 AM,10/5/25 9:18 AM
800000030403739712,800000030402718200,24,8,CREDIT,Esperansa,Esperansa,0.00,25.66,,10/5/25 9:24 AM,10/5/25 8:43 AM
800000030403772060,800000030403629082,43,,CREDIT,Ivana,Ivana,0.00,14.67,,10/5/25 9:25 AM,10/5/25 9:20 AM
800000030403827497,800000030403649787,44,,CREDIT,Ivana,Ivana,5.00,25.86,,10/5/25 9:27 AM,10/5/25 9:20 AM
800000030403840713,800000030403714921,46,,CREDIT,Daniela,Daniela,10.00,59.15,,10/5/25 9:27 AM,10/5/25 9:23 AM
800000030403867301,800000030403804573,51,,CASH,Ivana,Ivana,0.00,6.69,Drive Box,10/5/25 9:28 AM,10/5/25 9:26 AM
800000030403907517,800000030403877145,52,,CASH,Ivana,Ivana,0.00,8.19,Drive Box,10/5/25 9:30 AM,10/5/25 9:29 AM
800000030403989571,800000030403939342,53,,CREDIT,Ivana,Ivana,0.00,19.21,,10/5/25 9:32 AM,10/5/25 9:31 AM
800000030404043493,800000030403983821,54,,CREDIT,Ivana,Ivana,0.00,5.39,,10/5/25 9:34 AM,10/5/25 9:32 AM
800000030404097171,800000030402844798,27,32,CASH,Rosa,Rosa,0.00,24.06,,10/5/25 9:36 AM,10/5/25 8:49 AM
800000030404116501,800000030403182035,34,37,CASH,Silvia,Silvia,0.00,22.47,,10/5/25 9:37 AM,10/5/25 9:03 AM
800000030404142127,800000030403177096,33,,CREDIT,Nadia ,Nadia ,5.00,35.00,,10/5/25 9:37 AM,10/5/25 9:03 AM
800000030404175405,800000030404156475,57,,CASH,Ivana,Ivana,0.00,7.44,Drive Box,10/5/25 9:39 AM,10/5/25 9:38 AM
800000030404269674,800000030404198253,58,,CREDIT,Ivana,Ivana,1.00,13.98,,10/5/25 9:42 AM,10/5/25 9:39 AM
800000030404344851,800000030403715316,47,23,CREDIT,Silvia,Silvia,8.00,32.79,,10/5/25 9:44 AM,10/5/25 9:23 AM
800000030404359839,800000030404210622,59,,CREDIT,Ivana,Ivana,0.00,5.62,,10/5/25 9:45 AM,10/5/25 9:40 AM
800000030404394817,800000030404230576,60,,CREDIT,Ivana,Ivana,0.00,22.52,,10/5/25 9:46 AM,10/5/25 9:40 AM
800000030404397139,800000030403535654,39,22,CREDIT,Isabel,Isabel,5.00,25.27,,10/5/25 9:46 AM,10/5/25 9:16 AM
800000030404502275,800000030404273494,61,,CASH,Ivana,Ivana,0.00,33.07,Drive Box,10/5/25 9:49 AM,10/5/25 9:42 AM
800000030404532805,800000030404365710,63,,CREDIT,Ivana,Ivana,0.00,10.56,,10/5/25 9:50 AM,10/5/25 9:45 AM
800000030404576899,800000030404388973,65,,CREDIT,Ivana,Ivana,0.00,21.77,,10/5/25 9:52 AM,10/5/25 9:46 AM
800000030404611288,800000030404607093,77,,CREDIT,Maria,Maria,0.00,18.38,,10/5/25 9:53 AM,10/5/25 9:53 AM
800000030404641073,800000030404455486,66,,CREDIT,Ivana,Ivana,0.00,15.21,,10/5/25 9:54 AM,10/5/25 9:48 AM
800000030404689560,800000030403766207,45,18,CREDIT,Maria,Maria,4.00,16.24,,10/5/25 9:55 AM,10/5/25 9:25 AM
800000030404719129,800000030404561335,70,,CREDIT,Ivana,Ivana,0.00,35.17,,10/5/25 9:56 AM,10/5/25 9:51 AM
800000030404771737,800000030404605926,75,,CREDIT,Ivana,Ivana,0.00,27.05,,10/5/25 9:58 AM,10/5/25 9:53 AM
800000030404815080,800000030404653178,78,,CREDIT,Ivana,Ivana,0.00,16.41,,10/5/25 9:59 AM,10/5/25 9:54 AM
800000030404858184,800000030404826742,81,,CREDIT,Ivana,Ivana,2.00,14.05,,10/5/25 10:00 AM,10/5/25 9:59 AM
800000030404865473,800000030403820729,50,17,CREDIT,Nadia ,Nadia ,5.00,23.76,,10/5/25 10:00 AM,10/5/25 9:27 AM
800000030404873872,800000030403820729,50,17,CREDIT,Nadia ,Nadia ,7.00,23.77,,10/5/25 10:01 AM,10/5/25 9:27 AM
800000030405030039,800000030404852136,83,,CASH,Ivana,Ivana,0.00,8.63,Drive Box,10/5/25 10:05 AM,10/5/25 10:00 AM
800000030405074294,800000030404582718,74,,CREDIT,Maria,Daniela,0.00,17.37,,10/5/25 10:06 AM,10/5/25 9:52 AM
800000030405077753,800000030404930653,86,,CASH,Ivana,Ivana,0.00,4.09,Drive Box,10/5/25 10:06 AM,10/5/25 10:02 AM
800000030405112411,800000030404953073,87,,CASH,Ivana,Ivana,0.00,7.54,Drive Box,10/5/25 10:07 AM,10/5/25 10:03 AM
800000030405200378,800000030405037413,90,,CREDIT,Ivana,Ivana,0.00,13.81,,10/5/25 10:10 AM,10/5/25 10:05 AM
800000030405272735,800000030405100750,91,,CREDIT,Ivana,Ivana,0.00,23.26,,10/5/25 10:11 AM,10/5/25 10:07 AM
800000030405279578,800000030404967024,88,,CREDIT,Daniela,Daniela,0.00,8.61,,10/5/25 10:12 AM,10/5/25 10:03 AM
800000030405361459,800000030405169397,92,,CREDIT,Ivana,Ivana,2.00,24.30,,10/5/25 10:14 AM,10/5/25 10:09 AM
800000030405401225,800000030405401226,100,,CREDIT,Daniela,Daniela,0.00,4.09,,10/5/25 10:15 AM,10/5/25 10:15 AM
800000030405168186,800000030404442009,67,24,CREDIT,Nadia ,,10.00,24.86,,10/5/25 10:15 AM,10/5/25 9:47 AM
800000030405418192,800000030405209003,94,,CASH,Ivana,Ivana,0.00,9.17,Drive Box,10/5/25 10:15 AM,10/5/25 10:10 AM
800000030405430847,800000030404340234,62,20,CASH,Rosa,Rosa,0.00,12.27,,10/5/25 10:15 AM,10/5/25 9:44 AM
800000030405450896,800000030405307006,97,,CREDIT,Ivana,Ivana,0.00,14.25,,10/5/25 10:16 AM,10/5/25 10:12 AM
800000030405489416,800000030405337139,98,,CREDIT,Ivana,Ivana,0.00,7.12,,10/5/25 10:17 AM,10/5/25 10:13 AM
800000030405544531,800000030405475380,103,,CREDIT,Ivana,Ivana,0.00,28.48,,10/5/25 10:18 AM,10/5/25 10:17 AM
800000030405597657,800000030404598935,76,22,CREDIT,Rosa,Rosa,0.00,21.07,,10/5/25 10:20 AM,10/5/25 9:52 AM
800000030405622182,800000030404558138,72,4,CASH,Esperansa,Esperansa,0.00,30.28,,10/5/25 10:20 AM,10/5/25 9:51 AM
800000030405697772,800000030404848433,80,38,CREDIT,Silvia,Silvia,3.08,11.86,,10/5/25 10:22 AM,10/5/25 10:00 AM
800000030405723987,800000030404144563,56,25,CREDIT,Isabel,Isabel,10.00,36.10,,10/5/25 10:23 AM,10/5/25 9:38 AM
800000030405771186,800000030402999887,28,35,CASH,Esperansa,Esperansa,0.00,27.58,,10/5/25 10:24 AM,10/5/25 8:56 AM
800000030405781838,800000030405542828,104,,CASH,Ivana,Ivana,0.00,15.99,Drive Box,10/5/25 10:24 AM,10/5/25 10:18 AM
800000030405813528,800000030402230034,11,7,CASH,Rosa,Rosa,0.00,14.77,,10/5/25 10:25 AM,10/5/25 8:20 AM
800000030405817246,800000030405261261,96,18,CASH,Isabel,Isabel,0.00,8.03,,10/5/25 10:25 AM,10/5/25 10:11 AM
800000030405841666,800000030405601587,109,,CREDIT,Ivana,Ivana,0.00,22.75,,10/5/25 10:26 AM,10/5/25 10:20 AM
800000030405901066,800000030405758514,114,,CREDIT,Ivana,Ivana,0.00,6.43,,10/5/25 10:27 AM,10/5/25 10:24 AM
800000030405955479,800000030405932216,118,,CREDIT,Ivana,Ivana,0.00,13.71,,10/5/25 10:28 AM,10/5/25 10:28 AM
800000030406018615,800000030404843461,82,19,CREDIT,Isabel,Isabel,8.00,49.70,,10/5/25 10:30 AM,10/5/25 10:00 AM
800000030406076740,800000030406037622,121,,CREDIT,Ivana,Ivana,0.00,13.97,,10/5/25 10:31 AM,10/5/25 10:30 AM
800000030406101888,800000030406097763,122,,CREDIT,Ivana,Ivana,0.00,3.73,,10/5/25 10:32 AM,10/5/25 10:32 AM
800000030406105546,800000030404702271,79,41,CREDIT,Rosa,Rosa,0.00,112.80,,10/5/25 10:32 AM,10/5/25 9:56 AM
800000030406231468,800000030405821335,117,7,CREDIT,Rosa,Rosa,5.00,11.07,,10/5/25 10:35 AM,10/5/25 10:25 AM
800000030406252048,800000030405459174,101,,CREDIT,Isabel,Mayra,0.00,32.42,,10/5/25 10:35 AM,10/5/25 10:16 AM
800000030406285848,800000030406158062,126,,CREDIT,Ivana,Ivana,0.00,22.41,,10/5/25 10:36 AM,10/5/25 10:33 AM
800000030406387733,800000030405587987,108,36,CASH,Rosa,Rosa,0.00,24.85,,10/5/25 10:39 AM,10/5/25 10:19 AM
800000030406085394,800000030405235378,93,9,CREDIT,Maria,,4.00,12.21,,10/5/25 10:39 AM,10/5/25 10:10 AM
800000030406557543,800000030406526533,135,,CREDIT,Ivana,Ivana,0.00,14.89,,10/5/25 10:42 AM,10/5/25 10:42 AM
800000030406679154,800000030405567959,107,15,CASH,Nadia ,Nadia ,0.00,24.85,,10/5/25 10:45 AM,10/5/25 10:19 AM
800000030406696891,800000030404957840,85,,CASH,Nadia ,Nadia ,0.00,67.45,,10/5/25 10:46 AM,10/5/25 10:03 AM
