Hour of day,Net sales,Total orders,Total guests
11,1084.55,48,71
10,1875.45,61,125
13,930.62,30,63
8,500.61,32,37
14,176.94,13,15
7,60.12,3,3
12,1130.09,43,345
9,929.28,42,68
