Hour of day,Net sales,Total orders,Total guests
16,367.38,12,25
18,438.7,8,27
8,677.6,34,41
20,77.95,4,5
13,428.28,17,24
12,1027.73,35,62
7,278.66,18,25
14,406.16,15,22
15,53.86,3,4
11,942.94,39,68
6,3.78,1,1
9,817.77,36,65
10,1203.96,53,91
17,203.35,6,11
19,143.08,5,8
