Hour of day,Net sales,Total orders,Total guests
12,646.17,33,45
20,53.5,4,4
16,216.08,13,15
18,511.63,19,29
13,317.25,12,25
17,157.49,7,12
7,322.0,27,32
8,412.13,34,41
19,308.75,9,16
6,103.83,10,10
10,569.9,39,51
14,263.56,20,25
11,796.76,39,58
15,208.58,11,13
9,554.5,37,46
