Payment type,Payment sub type,Count,Amount,Tips,Grat,Tax amount,Refunds,Tip refunds,Legacy tips,Total,Tips/Grat %
Cash,,96,1562.39,0.0,0.0,118.92,0.0,0.0,0.00,1562.39,0.0
Credit/debit,,234,4328.06,402.86,0.0,329.40,0.0,0.0,402.86,4730.92,10.0
Credit/debit,AMEX,7,126.74,15.0,0.0,9.67,0.0,0.0,15.00,141.74,12.6
Credit/debit,DISCOVER,1,8.64,2.0,0.0,0.66,0.0,0.0,2.00,10.64,25.1
Credit/debit,MASTERCARD,98,2040.2,230.76,0.0,155.25,0.0,0.0,230.76,2270.96,12.2
Credit/debit,VISA,128,2152.48,155.1,0.0,163.82,0.0,0.0,155.10,2307.58,7.8
Gift Card,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Other,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Total,,330,5890.45,402.86,0.0,448.32,0.0,0.0,402.86,6293.31,7.4
