Hour of day,Net sales,Total orders,Total guests
10,379.26,19,27
6,55.79,6,6
20,122.25,5,6
13,246.73,8,12
19,206.46,8,11
8,182.79,19,21
11,528.6,28,40
18,220.1,11,18
15,70.39,5,5
7,202.24,18,21
9,446.06,33,42
14,145.96,12,14
12,344.49,16,21
16,121.37,6,7
17,143.72,5,9
