Hour of day,Net sales,Total orders,Total guests
6,268.38,33,35
13,204.26,14,15
15,134.16,7,8
8,344.46,40,41
16,136.14,11,13
17,234.86,13,14
19,75.53,6,6
18,124.05,8,9
7,234.24,26,26
11,413.34,26,32
9,322.36,29,31
10,233.46,16,19
14,101.32,7,7
12,303.86,21,25
